anio,mes,tabla_origen,categoria,valor
2025,JUN,capital_departamento,MEDELLIN,14501
2025,JUL,capital_departamento,MEDELLIN,18804
2025,AGO,capital_departamento,MEDELLIN,14221
2025,SEP,capital_departamento,MEDELLIN,19037
2025,OCT,capital_departamento,MEDELLIN,17694
2025,ENE,departamento,ANTIOQUIA,28338
2025,FEB,departamento,ANTIOQUIA,27562
2025,MAR,departamento,ANTIOQUIA,30466
2025,ABR,departamento,ANTIOQUIA,30004
2025,MAY,departamento,ANTIOQUIA,33669
2025,JUN,departamento,ANTIOQUIA,30209
2025,JUL,departamento,ANTIOQUIA,38910
2025,AGO,departamento,ANTIOQUIA,30057
2025,SEP,departamento,ANTIOQUIA,39751
2025,OCT,departamento,ANTIOQUIA,37047
2025,ENE,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,34329
2025,FEB,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,31084
2025,MAR,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,33412
2025,ABR,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,29926
2025,MAY,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,36654
2025,JUN,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,30457
2025,JUL,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,38219
2025,AGO,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,25404
2025,SEP,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,31988
2025,OCT,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,35309
2025,ENE,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,26875
2025,FEB,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,26047
2025,MAR,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,27293
2025,ABR,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,25193
2025,MAY,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,27845
2025,JUN,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,25294
2025,JUL,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,33243
2025,AGO,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,29271
2025,SEP,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,38357
2025,OCT,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,38379
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,24394
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,25253
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,27028
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,25811
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,27705
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,24827
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,33810
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,27426
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,36569
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,31957
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,16878
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,16959
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,18036
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,17336
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,18814
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,16366
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,22380
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,18187
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,24032
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,21771
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,20067
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,19031
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,20313
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,18784
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,21354
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,17307
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,18726
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,13199
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,16467
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,14358
2025,ENE,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,11315
2025,FEB,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10720
2025,MAR,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10546
2025,ABR,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,9996
2025,MAY,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,11190
2025,JUN,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,9934
2025,JUL,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,12895
2025,AGO,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,11327
2025,SEP,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,16014
2025,OCT,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,16212
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,8775
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,9191
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10482
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10465
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,11439
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10394
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,13557
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10985
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,13783
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,12602
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5486
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5988
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6752
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6443
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6542
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5713
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,7484
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6289
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,8060
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,7672
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,4357
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,4591
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,5039
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,4790
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,5214
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,4928
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,6524
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,5704
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,7317
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE CITAS DE CONSULTA,7006
2025,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3487
2025,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,2934
2025,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3307
2025,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3604
2025,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3520
2025,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3219
2025,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3922
2025,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,3115
2025,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,4450
2025,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN EL PROCESO DE REFERENCIA Y CONTRARRE,4523
2025,ENE,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,270
2025,FEB,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,284
2025,MAR,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,312
2025,ABR,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,291
2025,MAY,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,284
2025,JUN,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,215
2025,JUL,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,337
2025,AGO,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,342
2025,SEP,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,439
2025,OCT,otro_vigilado,DIRECCION_SECCIONAL_SALUD_ANTIOQUIA,395
2024,ENE,capital_departamento,MEDELLIN,8855
2024,FEB,capital_departamento,MEDELLIN,9055
2024,MAR,capital_departamento,MEDELLIN,9066
2024,ABR,capital_departamento,MEDELLIN,12642
2024,MAY,capital_departamento,MEDELLIN,11462
2024,JUN,capital_departamento,MEDELLIN,10009
2024,JUL,capital_departamento,MEDELLIN,11816
2024,AGO,capital_departamento,MEDELLIN,11212
2024,SEP,capital_departamento,MEDELLIN,12446
2024,OCT,capital_departamento,MEDELLIN,14117
2024,NOV,capital_departamento,MEDELLIN,11777
2024,ENE,departamento,ANTIOQUIA,18045
2024,FEB,departamento,ANTIOQUIA,18705
2024,MAR,departamento,ANTIOQUIA,18565
2024,ABR,departamento,ANTIOQUIA,25449
2024,MAY,departamento,ANTIOQUIA,23338
2024,JUN,departamento,ANTIOQUIA,20297
2024,JUL,departamento,ANTIOQUIA,24400
2024,AGO,departamento,ANTIOQUIA,23584
2024,SEP,departamento,ANTIOQUIA,25996
2024,OCT,departamento,ANTIOQUIA,29286
2024,NOV,departamento,ANTIOQUIA,24586
2024,ENE,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,12688
2024,FEB,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,13859
2024,MAR,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,14927
2024,ABR,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,19179
2024,MAY,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,16571
2024,JUN,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,14099
2024,JUL,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,14642
2024,AGO,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,15528
2024,SEP,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,21442
2024,OCT,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,25177
2024,NOV,motivo_especifico_2024_2026,NEGACIÓN PARA LA ENTREGA DE TECNOLOGÍAS EN SALUD Y/O DE OTRO,25634
2024,ENE,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,23770
2024,FEB,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,26050
2024,MAR,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,23443
2024,ABR,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,30207
2024,MAY,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,26073
2024,JUN,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,22142
2024,JUL,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,25669
2024,AGO,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,26233
2024,SEP,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,27676
2024,OCT,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,33314
2024,NOV,motivo_especifico_2024_2026,NEGACIÓN EN LA ASIGNACIÓN DE CITAS O CONSULTAS,27639
2024,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,14724
2024,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,16444
2024,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,17480
2024,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,23082
2024,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,25263
2024,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,23359
2024,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,27509
2024,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,26615
2024,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,28233
2024,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,31765
2024,NOV,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LAS CITAS O CONSULTAS,26889
2024,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,10038
2024,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,11180
2024,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,11443
2024,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,15481
2024,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,16566
2024,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,15896
2024,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,18509
2024,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,17472
2024,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,18479
2024,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,20867
2024,NOV,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ATENCIÓN EN OTROS SERVICIOS DE SA,17795
2024,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,6136
2024,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,6432
2024,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,7384
2024,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,8527
2024,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,8792
2024,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,8932
2024,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,9581
2024,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,9687
2024,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,12906
2024,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,17753
2024,NOV,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA ENTREGA O ENTREGA INCOMPLETA DE T,18860
2024,ENE,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10946
2024,FEB,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,11577
2024,MAR,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10233
2024,ABR,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,12817
2024,MAY,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10214
2024,JUN,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,8078
2024,JUL,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,8872
2024,AGO,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,9469
2024,SEP,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10279
2024,OCT,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,12832
2024,NOV,motivo_especifico_2024_2026,NEGACIÓN EN LA ATENCIÓN EN OTROS SERVICIOS DE SALUD,10309
2024,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,7746
2024,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,8549
2024,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,8106
2024,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10942
2024,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10324
2024,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,8724
2024,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,9704
2024,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,8923
2024,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,9166
2024,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,10190
2024,NOV,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE OTROS SERVICIOS D,9018
2024,ENE,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,3980
2024,FEB,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,4296
2024,MAR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,4543
2024,ABR,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6112
2024,MAY,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5710
2024,JUN,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5338
2024,JUL,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6160
2024,AGO,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5473
2024,SEP,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,5770
2024,OCT,motivo_especifico_2024_2026,FALTA DE OPORTUNIDAD EN LA AUTORIZACIÓN DE TECNOLOGÍAS EN SA,6423
