anio,semana,comuna,casos_dengue,temperatura_promedio,precipitacion_acumulada,temperatura_lag2,precipitacion_lag2,temperatura_lag4,precipitacion_lag4,casos_dengue_semana_siguiente
2017,21,Belen,5,21.50029761904762,5.035,19.364150270886796,98.997,20.7125,120.792,2.0
2017,22,Belen,2,22.031569004847448,18.01,20.583057100085547,147.251,19.254166666666666,115.362,6.0
2017,23,Belen,6,20.687693452380955,103.055,21.50029761904762,5.035,19.364150270886796,98.997,5.0
2017,24,Belen,5,19.27596770744226,73.822,22.031569004847448,18.01,20.583057100085547,147.251,2.0
2017,25,Belen,2,20.299999999999997,58.189,20.687693452380955,103.055,21.50029761904762,5.035,6.0
2017,26,Belen,6,20.762824675324673,106.402,19.27596770744226,73.822,22.031569004847448,18.01,3.0
2017,27,Belen,3,22.02601351351351,6.064,20.299999999999997,58.189,20.687693452380955,103.055,4.0
2017,28,Belen,4,19.86391694725028,18.069,20.762824675324673,106.402,19.27596770744226,73.822,4.0
2017,29,Belen,4,21.29785973229225,23.009,22.02601351351351,6.064,20.299999999999997,58.189,3.0
2017,30,Belen,3,22.080308219178086,0.325,19.86391694725028,18.069,20.762824675324673,106.402,5.0
2017,31,Belen,5,20.839872798434442,27.232,21.29785973229225,23.009,22.02601351351351,6.064,1.0
2017,32,Belen,1,21.427187461811073,62.252,22.080308219178086,0.325,19.86391694725028,18.069,2.0
2017,33,Belen,2,20.811791944062186,80.828,20.839872798434442,27.232,21.29785973229225,23.009,1.0
2017,34,Belen,1,20.984730538922154,27.445999999999998,21.427187461811073,62.252,22.080308219178086,0.325,3.0
2017,35,Belen,3,20.95571535500428,45.766999999999996,20.811791944062186,80.828,20.839872798434442,27.232,6.0
2017,36,Belen,6,20.048809523809524,138.48200000000003,20.984730538922154,27.445999999999998,21.427187461811073,62.252,5.0
2017,37,Belen,5,20.543082368082366,108.944,20.95571535500428,45.766999999999996,20.811791944062186,80.828,7.0
2017,38,Belen,7,20.53001290877797,83.201,20.048809523809524,138.48200000000003,20.984730538922154,27.445999999999998,5.0
2017,39,Belen,5,19.83614982578397,60.737,20.543082368082366,108.944,20.95571535500428,45.766999999999996,4.0
2017,40,Belen,4,19.5602991355778,95.911,20.53001290877797,83.201,20.048809523809524,138.48200000000003,4.0
2017,41,Belen,4,20.355227726365452,22.633000000000003,19.83614982578397,60.737,20.543082368082366,108.944,1.0
2017,42,Belen,1,21.79917857142857,36.388,19.5602991355778,95.911,20.53001290877797,83.201,1.0
2017,43,Belen,1,18.59555860805861,42.842,20.355227726365452,22.633000000000003,19.83614982578397,60.737,3.0
2017,44,Belen,3,19.52467532467532,51.763999999999996,21.79917857142857,36.388,19.5602991355778,95.911,3.0
2017,45,Belen,3,19.95096585804133,8.887,18.59555860805861,42.842,20.355227726365452,22.633000000000003,4.0
